family,condition,backbone,train_size,seed,epoch,split,p_at_l5,mae_all_valid
主实验,1500_baseline,ESM2-650M,1500,1,final,test,0.8634,2.8080
主实验,1500_baseline,ESM2-650M,1500,2,1,valid,0.4989,3.8504
主实验,1500_baseline,ESM2-650M,1500,2,2,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,3,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,4,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,5,valid,0.8007,3.4030
主实验,1500_baseline,ESM2-650M,1500,2,6,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,7,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,8,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,9,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,10,valid,0.8477,2.6402
主实验,1500_baseline,ESM2-650M,1500,2,11,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,12,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,13,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,14,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,15,valid,0.8502,2.8272
主实验,1500_baseline,ESM2-650M,1500,2,16,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,17,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,18,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,19,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,20,valid,0.8385,2.5518
主实验,1500_baseline,ESM2-650M,1500,2,21,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,22,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,23,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,24,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,25,valid,0.8180,2.6042
主实验,1500_baseline,ESM2-650M,1500,2,26,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,27,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,28,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,29,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,30,valid,0.8133,2.6356
主实验,1500_baseline,ESM2-650M,1500,2,31,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,32,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,33,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,34,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,35,valid,0.8045,2.5848
主实验,1500_baseline,ESM2-650M,1500,2,36,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,37,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,38,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,39,valid,,
主实验,1500_baseline,ESM2-650M,1500,2,40,valid,0.8050,2.6182
主实验,1500_baseline,ESM2-650M,1500,2,final,test,0.8793,2.9237
主实验,1500_phys,ESM2-650M,1500,0,1,valid,0.5600,3.9523
主实验,1500_phys,ESM2-650M,1500,0,2,valid,,
主实验,1500_phys,ESM2-650M,1500,0,3,valid,,
主实验,1500_phys,ESM2-650M,1500,0,4,valid,,
主实验,1500_phys,ESM2-650M,1500,0,5,valid,0.8471,2.9864
主实验,1500_phys,ESM2-650M,1500,0,6,valid,,
主实验,1500_phys,ESM2-650M,1500,0,7,valid,,
主实验,1500_phys,ESM2-650M,1500,0,8,valid,,
主实验,1500_phys,ESM2-650M,1500,0,9,valid,,
主实验,1500_phys,ESM2-650M,1500,0,10,valid,0.8701,2.4850
主实验,1500_phys,ESM2-650M,1500,0,11,valid,,
主实验,1500_phys,ESM2-650M,1500,0,12,valid,,
主实验,1500_phys,ESM2-650M,1500,0,13,valid,,
主实验,1500_phys,ESM2-650M,1500,0,14,valid,,
主实验,1500_phys,ESM2-650M,1500,0,15,valid,0.8877,2.7354
主实验,1500_phys,ESM2-650M,1500,0,16,valid,,
主实验,1500_phys,ESM2-650M,1500,0,17,valid,,
主实验,1500_phys,ESM2-650M,1500,0,18,valid,,
主实验,1500_phys,ESM2-650M,1500,0,19,valid,,
主实验,1500_phys,ESM2-650M,1500,0,20,valid,0.8826,2.4674
主实验,1500_phys,ESM2-650M,1500,0,21,valid,,
主实验,1500_phys,ESM2-650M,1500,0,22,valid,,
主实验,1500_phys,ESM2-650M,1500,0,23,valid,,
主实验,1500_phys,ESM2-650M,1500,0,24,valid,,
主实验,1500_phys,ESM2-650M,1500,0,25,valid,0.8707,2.5814
主实验,1500_phys,ESM2-650M,1500,0,26,valid,,
主实验,1500_phys,ESM2-650M,1500,0,27,valid,,
主实验,1500_phys,ESM2-650M,1500,0,28,valid,,
主实验,1500_phys,ESM2-650M,1500,0,29,valid,,
主实验,1500_phys,ESM2-650M,1500,0,30,valid,0.8743,2.6023
主实验,1500_phys,ESM2-650M,1500,0,31,valid,,
主实验,1500_phys,ESM2-650M,1500,0,32,valid,,
主实验,1500_phys,ESM2-650M,1500,0,33,valid,,
主实验,1500_phys,ESM2-650M,1500,0,34,valid,,
主实验,1500_phys,ESM2-650M,1500,0,35,valid,0.8663,2.5681
主实验,1500_phys,ESM2-650M,1500,0,36,valid,,
主实验,1500_phys,ESM2-650M,1500,0,37,valid,,
主实验,1500_phys,ESM2-650M,1500,0,38,valid,,
主实验,1500_phys,ESM2-650M,1500,0,39,valid,,
主实验,1500_phys,ESM2-650M,1500,0,40,valid,0.8633,2.5577
主实验,1500_phys,ESM2-650M,1500,0,final,test,0.8629,2.8097
主实验,1500_phys,ESM2-650M,1500,1,1,valid,0.5687,4.2385
主实验,1500_phys,ESM2-650M,1500,1,2,valid,,
主实验,1500_phys,ESM2-650M,1500,1,3,valid,,
主实验,1500_phys,ESM2-650M,1500,1,4,valid,,
主实验,1500_phys,ESM2-650M,1500,1,5,valid,0.8506,2.9988
主实验,1500_phys,ESM2-650M,1500,1,6,valid,,
主实验,1500_phys,ESM2-650M,1500,1,7,valid,,
主实验,1500_phys,ESM2-650M,1500,1,8,valid,,
主实验,1500_phys,ESM2-650M,1500,1,9,valid,,
主实验,1500_phys,ESM2-650M,1500,1,10,valid,0.8848,2.8093
主实验,1500_phys,ESM2-650M,1500,1,11,valid,,
主实验,1500_phys,ESM2-650M,1500,1,12,valid,,
主实验,1500_phys,ESM2-650M,1500,1,13,valid,,
主实验,1500_phys,ESM2-650M,1500,1,14,valid,,
主实验,1500_phys,ESM2-650M,1500,1,15,valid,0.8839,2.4903
主实验,1500_phys,ESM2-650M,1500,1,16,valid,,
主实验,1500_phys,ESM2-650M,1500,1,17,valid,,
主实验,1500_phys,ESM2-650M,1500,1,18,valid,,
主实验,1500_phys,ESM2-650M,1500,1,19,valid,,
主实验,1500_phys,ESM2-650M,1500,1,20,valid,0.8877,2.6469
主实验,1500_phys,ESM2-650M,1500,1,21,valid,,
主实验,1500_phys,ESM2-650M,1500,1,22,valid,,
主实验,1500_phys,ESM2-650M,1500,1,23,valid,,
主实验,1500_phys,ESM2-650M,1500,1,24,valid,,
主实验,1500_phys,ESM2-650M,1500,1,25,valid,0.8813,2.4624
主实验,1500_phys,ESM2-650M,1500,1,26,valid,,
主实验,1500_phys,ESM2-650M,1500,1,27,valid,,
主实验,1500_phys,ESM2-650M,1500,1,28,valid,,
主实验,1500_phys,ESM2-650M,1500,1,29,valid,,
主实验,1500_phys,ESM2-650M,1500,1,30,valid,0.8700,2.5451
主实验,1500_phys,ESM2-650M,1500,1,31,valid,,
主实验,1500_phys,ESM2-650M,1500,1,32,valid,,
主实验,1500_phys,ESM2-650M,1500,1,33,valid,,
主实验,1500_phys,ESM2-650M,1500,1,34,valid,,
主实验,1500_phys,ESM2-650M,1500,1,35,valid,0.8681,2.4879
主实验,1500_phys,ESM2-650M,1500,1,36,valid,,
主实验,1500_phys,ESM2-650M,1500,1,37,valid,,
主实验,1500_phys,ESM2-650M,1500,1,38,valid,,
主实验,1500_phys,ESM2-650M,1500,1,39,valid,,
主实验,1500_phys,ESM2-650M,1500,1,40,valid,0.8628,2.5216
主实验,1500_phys,ESM2-650M,1500,1,final,test,0.8620,2.6071
主实验,1500_phys,ESM2-650M,1500,2,1,valid,0.5451,4.0629
主实验,1500_phys,ESM2-650M,1500,2,2,valid,,
主实验,1500_phys,ESM2-650M,1500,2,3,valid,,
主实验,1500_phys,ESM2-650M,1500,2,4,valid,,
主实验,1500_phys,ESM2-650M,1500,2,5,valid,0.7989,3.0447
主实验,1500_phys,ESM2-650M,1500,2,6,valid,,
主实验,1500_phys,ESM2-650M,1500,2,7,valid,,
主实验,1500_phys,ESM2-650M,1500,2,8,valid,,
主实验,1500_phys,ESM2-650M,1500,2,9,valid,,
主实验,1500_phys,ESM2-650M,1500,2,10,valid,0.8353,2.7823
主实验,1500_phys,ESM2-650M,1500,2,11,valid,,
主实验,1500_phys,ESM2-650M,1500,2,12,valid,,
主实验,1500_phys,ESM2-650M,1500,2,13,valid,,
主实验,1500_phys,ESM2-650M,1500,2,14,valid,,
主实验,1500_phys,ESM2-650M,1500,2,15,valid,0.8341,2.8071
主实验,1500_phys,ESM2-650M,1500,2,16,valid,,
主实验,1500_phys,ESM2-650M,1500,2,17,valid,,
主实验,1500_phys,ESM2-650M,1500,2,18,valid,,
主实验,1500_phys,ESM2-650M,1500,2,19,valid,,
主实验,1500_phys,ESM2-650M,1500,2,20,valid,0.8313,2.7359
主实验,1500_phys,ESM2-650M,1500,2,21,valid,,
主实验,1500_phys,ESM2-650M,1500,2,22,valid,,
主实验,1500_phys,ESM2-650M,1500,2,23,valid,,
主实验,1500_phys,ESM2-650M,1500,2,24,valid,,
主实验,1500_phys,ESM2-650M,1500,2,25,valid,0.8272,2.6492
主实验,1500_phys,ESM2-650M,1500,2,26,valid,,
主实验,1500_phys,ESM2-650M,1500,2,27,valid,,
主实验,1500_phys,ESM2-650M,1500,2,28,valid,,
主实验,1500_phys,ESM2-650M,1500,2,29,valid,,
主实验,1500_phys,ESM2-650M,1500,2,30,valid,0.8275,2.6214
主实验,1500_phys,ESM2-650M,1500,2,31,valid,,
主实验,1500_phys,ESM2-650M,1500,2,32,valid,,
主实验,1500_phys,ESM2-650M,1500,2,33,valid,,
主实验,1500_phys,ESM2-650M,1500,2,34,valid,,
主实验,1500_phys,ESM2-650M,1500,2,35,valid,0.8285,2.6479
主实验,1500_phys,ESM2-650M,1500,2,36,valid,,
主实验,1500_phys,ESM2-650M,1500,2,37,valid,,
主实验,1500_phys,ESM2-650M,1500,2,38,valid,,
主实验,1500_phys,ESM2-650M,1500,2,39,valid,,
主实验,1500_phys,ESM2-650M,1500,2,40,valid,0.8252,2.6582
主实验,1500_phys,ESM2-650M,1500,2,final,test,0.8661,2.9177
主实验,1500_perturb,ESM2-650M,1500,0,1,valid,0.5716,3.9979
主实验,1500_perturb,ESM2-650M,1500,0,2,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,3,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,4,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,5,valid,0.8477,2.8789
主实验,1500_perturb,ESM2-650M,1500,0,6,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,7,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,8,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,9,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,10,valid,0.8745,2.4821
主实验,1500_perturb,ESM2-650M,1500,0,11,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,12,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,13,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,14,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,15,valid,0.8780,2.6187
主实验,1500_perturb,ESM2-650M,1500,0,16,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,17,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,18,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,19,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,20,valid,0.8752,2.6221
主实验,1500_perturb,ESM2-650M,1500,0,21,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,22,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,23,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,24,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,25,valid,0.8606,2.4583
主实验,1500_perturb,ESM2-650M,1500,0,26,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,27,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,28,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,29,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,30,valid,0.8690,2.5958
主实验,1500_perturb,ESM2-650M,1500,0,31,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,32,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,33,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,34,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,35,valid,0.8665,2.5521
主实验,1500_perturb,ESM2-650M,1500,0,36,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,37,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,38,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,39,valid,,
主实验,1500_perturb,ESM2-650M,1500,0,40,valid,0.8639,2.5261
主实验,1500_perturb,ESM2-650M,1500,0,final,test,0.8587,2.6754
主实验,1500_perturb,ESM2-650M,1500,1,1,valid,0.5684,3.8539
主实验,1500_perturb,ESM2-650M,1500,1,2,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,3,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,4,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,5,valid,0.8413,3.1458
主实验,1500_perturb,ESM2-650M,1500,1,6,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,7,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,8,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,9,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,10,valid,0.8819,2.7501
主实验,1500_perturb,ESM2-650M,1500,1,11,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,12,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,13,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,14,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,15,valid,0.8790,2.5563
主实验,1500_perturb,ESM2-650M,1500,1,16,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,17,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,18,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,19,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,20,valid,0.8798,2.6846
主实验,1500_perturb,ESM2-650M,1500,1,21,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,22,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,23,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,24,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,25,valid,0.8719,2.5083
主实验,1500_perturb,ESM2-650M,1500,1,26,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,27,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,28,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,29,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,30,valid,0.8714,2.5351
主实验,1500_perturb,ESM2-650M,1500,1,31,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,32,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,33,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,34,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,35,valid,0.8652,2.5431
主实验,1500_perturb,ESM2-650M,1500,1,36,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,37,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,38,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,39,valid,,
主实验,1500_perturb,ESM2-650M,1500,1,40,valid,0.8618,2.5218
主实验,1500_perturb,ESM2-650M,1500,1,final,test,0.8483,2.7448
主实验,1500_perturb,ESM2-650M,1500,2,1,valid,0.5511,3.9084
主实验,1500_perturb,ESM2-650M,1500,2,2,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,3,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,4,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,5,valid,0.8078,2.9242
主实验,1500_perturb,ESM2-650M,1500,2,6,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,7,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,8,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,9,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,10,valid,0.8328,2.7377
主实验,1500_perturb,ESM2-650M,1500,2,11,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,12,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,13,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,14,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,15,valid,0.8257,2.8907
主实验,1500_perturb,ESM2-650M,1500,2,16,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,17,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,18,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,19,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,20,valid,0.8304,2.6267
主实验,1500_perturb,ESM2-650M,1500,2,21,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,22,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,23,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,24,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,25,valid,0.8248,2.6254
主实验,1500_perturb,ESM2-650M,1500,2,26,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,27,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,28,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,29,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,30,valid,0.8193,2.5506
主实验,1500_perturb,ESM2-650M,1500,2,31,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,32,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,33,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,34,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,35,valid,0.8144,2.5651
主实验,1500_perturb,ESM2-650M,1500,2,36,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,37,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,38,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,39,valid,,
主实验,1500_perturb,ESM2-650M,1500,2,40,valid,0.8125,2.6170
主实验,1500_perturb,ESM2-650M,1500,2,final,test,0.8694,2.8374
主实验,3000_baseline,ESM2-650M,3000,0,1,valid,0.7423,3.8464
主实验,3000_baseline,ESM2-650M,3000,0,1,valid,0.7423,3.8464
主实验,3000_baseline,ESM2-650M,3000,0,2,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,3,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,4,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,5,valid,0.8890,2.6364
主实验,3000_baseline,ESM2-650M,3000,0,6,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,7,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,8,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,9,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,10,valid,0.9015,2.4271
主实验,3000_baseline,ESM2-650M,3000,0,11,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,12,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,13,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,14,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,15,valid,0.8940,2.3323
主实验,3000_baseline,ESM2-650M,3000,0,16,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,17,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,18,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,19,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,20,valid,0.8993,2.2480
主实验,3000_baseline,ESM2-650M,3000,0,21,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,22,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,23,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,24,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,25,valid,0.8910,2.2868
主实验,3000_baseline,ESM2-650M,3000,0,26,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,27,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,28,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,29,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,30,valid,0.8968,2.2702
主实验,3000_baseline,ESM2-650M,3000,0,31,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,32,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,33,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,34,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,35,valid,0.8975,2.3094
主实验,3000_baseline,ESM2-650M,3000,0,36,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,37,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,38,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,39,valid,,
主实验,3000_baseline,ESM2-650M,3000,0,40,valid,0.8951,2.2816
主实验,3000_baseline,ESM2-650M,3000,0,final,test,0.8968,2.5256
主实验,3000_baseline,ESM2-650M,3000,1,1,valid,0.7057,3.6837
主实验,3000_baseline,ESM2-650M,3000,1,2,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,3,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,4,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,5,valid,0.8963,2.7811
主实验,3000_baseline,ESM2-650M,3000,1,6,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,7,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,8,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,9,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,10,valid,0.9092,2.5767
主实验,3000_baseline,ESM2-650M,3000,1,11,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,12,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,13,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,14,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,15,valid,0.9080,2.3100
主实验,3000_baseline,ESM2-650M,3000,1,16,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,17,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,18,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,19,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,20,valid,0.9112,2.2908
主实验,3000_baseline,ESM2-650M,3000,1,21,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,22,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,23,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,24,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,25,valid,0.9075,2.1971
主实验,3000_baseline,ESM2-650M,3000,1,26,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,27,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,28,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,29,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,30,valid,0.8994,2.2807
主实验,3000_baseline,ESM2-650M,3000,1,31,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,32,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,33,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,34,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,35,valid,0.8983,2.2490
主实验,3000_baseline,ESM2-650M,3000,1,36,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,37,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,38,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,39,valid,,
主实验,3000_baseline,ESM2-650M,3000,1,40,valid,0.8971,2.2559
主实验,3000_baseline,ESM2-650M,3000,1,final,test,0.8788,2.3063
主实验,3000_baseline,ESM2-650M,3000,2,1,valid,0.6845,3.8701
主实验,3000_baseline,ESM2-650M,3000,2,2,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,3,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,4,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,5,valid,0.8577,2.6368
主实验,3000_baseline,ESM2-650M,3000,2,6,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,7,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,8,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,9,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,10,valid,0.8516,2.3156
主实验,3000_baseline,ESM2-650M,3000,2,11,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,12,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,13,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,14,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,15,valid,0.8591,2.3017
主实验,3000_baseline,ESM2-650M,3000,2,16,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,17,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,18,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,19,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,20,valid,0.8550,2.3600
主实验,3000_baseline,ESM2-650M,3000,2,21,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,22,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,23,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,24,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,25,valid,0.8581,2.4171
主实验,3000_baseline,ESM2-650M,3000,2,26,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,27,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,28,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,29,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,30,valid,0.8454,2.4722
主实验,3000_baseline,ESM2-650M,3000,2,31,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,32,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,33,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,34,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,35,valid,0.8478,2.5546
主实验,3000_baseline,ESM2-650M,3000,2,36,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,37,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,38,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,39,valid,,
主实验,3000_baseline,ESM2-650M,3000,2,40,valid,0.8454,2.5044
主实验,3000_baseline,ESM2-650M,3000,2,final,test,0.8881,2.3311
主实验,3000_phys,ESM2-650M,3000,0,1,valid,0.7317,3.5265
主实验,3000_phys,ESM2-650M,3000,0,2,valid,,
主实验,3000_phys,ESM2-650M,3000,0,3,valid,,
主实验,3000_phys,ESM2-650M,3000,0,4,valid,,
主实验,3000_phys,ESM2-650M,3000,0,5,valid,0.8975,2.7654
主实验,3000_phys,ESM2-650M,3000,0,6,valid,,
主实验,3000_phys,ESM2-650M,3000,0,7,valid,,
主实验,3000_phys,ESM2-650M,3000,0,8,valid,,
主实验,3000_phys,ESM2-650M,3000,0,9,valid,,
主实验,3000_phys,ESM2-650M,3000,0,10,valid,0.9037,2.2415
主实验,3000_phys,ESM2-650M,3000,0,11,valid,,
主实验,3000_phys,ESM2-650M,3000,0,12,valid,,
主实验,3000_phys,ESM2-650M,3000,0,13,valid,,
主实验,3000_phys,ESM2-650M,3000,0,14,valid,,
主实验,3000_phys,ESM2-650M,3000,0,15,valid,0.9115,2.3876
